Time(s), Force_Z
13.1439, 0.00252989
13.1439, 0.00125764
13.1439, 0.00249491
13.1453, 0.00113918
13.1453, -0.00000584
13.1453, 0.00104452
13.1463, 0.00381280
13.1463, 0.00486209
13.1463, 0.00139908
13.1463, 0.00385586
13.1463, 0.00620113
13.1463, 0.00252906
13.1477, 0.00133493
13.1477, -0.00110258
13.1477, 0.00249491
13.1477, 0.00258444
13.1591, 0.00502179
13.1601, 0.00613185
13.1601, 0.00499015
13.1606, 0.00620551
13.1606, 0.00371707
13.1606, 0.00502113
13.1606, -0.00001641
13.1621, 0.00254485
13.1635, 0.00626701
13.1645, 0.00495079
13.1645, 0.00492963
13.1645, -0.00120359
13.1658, 0.00245540
13.1747, 0.00501833
13.1747, -0.00119468
13.1747, 0.00619335
13.1747, 0.00240621
13.1760, 0.00500617
13.1760, 0.00000730
13.1760, 0.00501485
13.1781, -0.00001626
13.1781, 0.00882547
13.1781, 0.00258444
13.1781, 0.00740839
13.1781, 0.00622476
13.1781, 0.00506842
13.1781, 0.00257303
13.1781, -0.00004362
13.1781, 0.00117952
13.1781, 0.00382585
13.1781, -0.00000667
13.1898, 0.00385389
13.1912, 0.00251592
13.1912, 0.00500692
13.1912, 0.00755769
13.1912, 0.00759100
13.1912, 0.00379519
13.1936, 0.00507536
13.1942, 0.00260718
13.1942, 0.00498245
13.1942, -0.00004278
13.1942, 0.00374608
13.1954, 0.00377857
13.1954, 0.00383214
13.1954, 0.00749709
13.2056, 0.00242820
13.2056, 0.00490606
13.2067, 0.00118564
13.2067, 0.00630455
13.2067, 0.00377493
13.2067, 0.00120589
13.2067, 0.00242820
13.2067, 0.00365655
13.2067, 0.00381808
13.2067, 0.00377162
13.2067, 0.00621955
13.2067, 0.00870188
13.2080, 0.00366978
13.2090, 0.00875264
13.2090, 0.00626701
13.2100, 0.00750510
13.2212, 0.00631793
13.2212, 0.00374525
13.2220, -0.00001460
13.2220, 0.00245540
13.2244, 0.00490508
13.2244, 0.00252128
13.2257, 0.00386032
13.2257, 0.00511487
13.2269, 0.00377857
13.2269, 0.00379353
13.2269, 0.00254750
13.2282, 0.00500246
13.2282, 0.00245623
13.2282, 0.00369070
13.2366, 0.00380577
13.2366, 0.00369070
13.2379, 0.00374079
13.2379, 0.00250269
13.2379, 0.00371442
13.2379, 0.00134733
13.2389, 0.00618277
13.2389, 0.00378122
13.2389, 0.00244482
13.2389, 0.00246756
13.2398, 0.00499113
13.2409, -0.00006453
13.2409, 0.00369764
13.2409, 0.00258883
13.2409, 0.00253269
13.2409, -0.00121575
13.2409, 0.00359612
13.2409, 0.00497617
13.2409, 0.00264049
13.2536, 0.00624329
13.2548, 0.00501848
13.2548, 0.00255807
13.2559, 0.00247119
13.2559, 0.00506562
13.2567, 0.00008906
13.2567, 0.00632487
13.2577, 0.00010295
13.2587, 0.00245871
13.2587, 0.00620980
13.2597, 0.00495773
13.2597, 0.00615277
13.2597, 0.00251773
13.2612, 0.00245442
13.2612, 0.00122267
13.2685, 0.00507107
13.2685, 0.00618012
13.2685, 0.00114803
13.2685, 0.00373822
13.2685, 0.00384891
13.2685, 0.00747510
13.2696, 0.00502444
13.2696, 0.00751371
13.2696, 0.00001177
13.2696, 0.00247995
13.2711, 0.00392340
13.2711, 0.00489986
13.2711, 0.00381643
13.2711, 0.00497087
13.2726, 0.00386032
13.2726, 0.00496938
13.2741, 0.00373814
13.2757, 0.00498666
13.2847, 0.00500948
13.2847, 0.00618525
13.2847, 0.00621344
13.2847, -0.00001990
13.2857, 0.00125681
13.2867, 0.00507816
13.2867, 0.00747874
13.2867, 0.00372153
13.2867, 0.00372153
13.2881, 0.00136130
13.2881, 0.00635207
13.2881, 0.00379617
13.2892, 0.00621692
13.2892, 0.00383297
13.3002, 0.00751371
13.3009, 0.00374525
13.3009, 0.00131914
13.3009, 0.00493756
13.3009, 0.00367160
13.3009, 0.00378560
13.3009, 0.00255906
13.3009, -0.00120624
13.3009, 0.00374162
13.3009, 0.00257130
13.3009, 0.00624064
13.3025, 0.00242110
13.3025, 0.00499030
13.3162, 0.00499989
13.3162, 0.00756297
13.3162, 0.00376534
13.3162, 0.00506759
13.3162, -0.00009355
13.3162, 0.00250549
13.3162, 0.00128318
13.3175, 0.00501055
13.3186, 0.00381974
13.3186, 0.00378220
13.3186, 0.00499113
13.3186, 0.00499361
13.3186, 0.00496741
13.3186, 0.00243085
13.3325, 0.00248623
13.3340, 0.00376617
13.3353, 0.00496294
13.3353, 0.00501750
13.3353, 0.00131914
13.3368, 0.00256352
13.3368, 0.00747510
13.3368, 0.00254848
13.3368, 0.00759100
13.3368, 0.00376882
13.3368, 0.00001788
13.3382, 0.00130773
13.3382, 0.00379444
13.3382, 0.00243598
13.3382, 0.00502444
13.3382, 0.00630735
13.3499, 0.00628098
13.3499, 0.00509199
13.3512, 0.00500004
13.3523, 0.00633735
13.3523, 0.00627841
13.3535, 0.00239125
13.3535, 0.00257130
13.3535, 0.00377857
13.3535, 0.00133410
13.3557, 0.00366796
13.3557, 0.00883605
13.3557, 0.00129030
13.3557, 0.00615888
13.3557, 0.00634081
13.3557, 0.00374690
13.3557, 0.00499807
13.3557, 0.00510256
13.3557, 0.00504899
13.3567, 0.00359595
13.3567, 0.00497087
13.3645, 0.00259660
13.3645, 0.00371352
13.3645, 0.00640034
13.3645, 0.00497534
13.3645, 0.00133410
13.3645, 0.00373277
13.3645, 0.00241316
13.3659, 0.00256767
13.3659, 0.00498666
13.3659, 0.00244747
13.3670, 0.00632487
13.3670, 0.00372863
13.3670, 0.00497450
13.3670, -0.00109812
13.3670, 0.00756380
13.3670, -0.00005419
13.3670, 0.00370920
13.3670, 0.00120589
13.3800, 0.00507205
13.3800, 0.00619591
13.3813, 0.00618277
13.3813, 0.00123226
13.3813, -0.00004626
13.3828, 0.00250534
13.3838, 0.00128765
13.3848, 0.00245094
13.3848, 0.00252989
13.3848, 0.00260536
13.3848, 0.00379013
13.3953, 0.00239489
13.3953, 0.00504470
13.3965, 0.00256577
13.3965, 0.00254666
13.3970, 0.00366796
13.3970, 0.00376980
13.3970, 0.00494021
13.3970, 0.00378914
13.3970, 0.00001177
13.3970, 0.00500948
13.3970, 0.00376799
13.3970, 0.00630652
13.3970, 0.00499196
13.3970, 0.00255278
13.3970, 0.00378303
13.3970, 0.00625658
13.3970, 0.00619666
13.3970, 0.00505701
13.4124, 0.00620997
13.4124, 0.00254666
13.4138, 0.00120143
13.4138, 0.00136214
13.4138, 0.00738482
13.4153, 0.00377162
13.4165, 0.00131038
13.4165, 0.00002053
13.4165, 0.00486292
13.4165, 0.00380494
13.4165, 0.00387942
13.4165, 0.00997677
13.4264, 0.00247483
13.4274, 0.00638893
13.4274, 0.00250963
13.4274, -0.00123857
13.4274, 0.00747427
13.4286, 0.00636968
13.4286, 0.00233852
13.4296, 0.00498418
13.4296, 0.00131816
13.4307, 0.00984145
13.4307, 0.00250632
13.4307, 0.00378220
13.4307, 0.00753380
13.4307, 0.00873602
13.4307, 0.00125252
13.4307, 0.00252906
13.4322, 0.00255724
13.4334, 0.00499444
13.4346, 0.00866955
13.4346, 0.00375666
13.4424, 0.00489880
13.4437, 0.00627312
13.4437, 0.00615194
13.4442, 0.00242209
13.4442, 0.00373716
13.4442, 0.00498591
13.4442, 0.00492880
13.4442, 0.00241762
13.4452, 0.00382519
13.4452, 0.00504899
13.4452, -0.00001278
13.4462, 0.00374707
13.4462, 0.00256072
13.4462, 0.00125764
13.4477, 0.00498600
13.4477, 0.00250269
13.4477, 0.00379088
13.4579, 0.00252376
13.4579, 0.00494814
13.4579, 0.00381808
13.4579, 0.00496030
13.4579, 0.00504643
13.4593, 0.00380577
13.4593, 0.00242903
13.4598, 0.00377857
13.4598, 0.00003367
13.4598, 0.00631709
13.4634, 0.00377940
13.4640, 0.00000036
13.4640, 0.00392770
13.4742, 0.00247995
13.4742, 0.00372136
13.4742, 0.00247036
13.4752, 0.00751023
13.4752, 0.00375500
13.4752, 0.00616335
13.4766, 0.00263173
13.4766, 0.00382585
13.4766, 0.00501667
13.4766, -0.00005313
13.4766, 0.00497534
13.4777, 0.00504122
13.4777, 0.00370822
13.4777, 0.00504931
13.4777, 0.00498320
13.4777, 0.00507122
13.4777, 0.00875181
13.4897, 0.00257387
13.4897, -0.00124742
13.4926, 0.00374162
13.4926, 0.00503585
13.4926, 0.00380940
13.4926, 0.00250186
13.4940, 0.00382519
13.4940, 0.00115232
13.4940, 0.00501485
13.4950, 0.00127955
13.4960, 0.00260023
13.4960, 0.00499724
13.4960, 0.00253683
13.5058, 0.00506908
13.5058, 0.00509032
13.5058, 0.00627395
13.5058, 0.00256329
13.5078, 0.00014511
13.5078, 0.00379700
13.5078, 0.00500352
13.5088, 0.00368722
13.5088, 0.00382684
13.5088, 0.00380568
13.5088, 0.00512562
13.5088, 0.00235454
13.5103, 0.00372863
13.5103, 0.00370747
13.5103, 0.00371790
13.5103, 0.00373384
13.5103, 0.00751288
13.5103, 0.00253600
13.5231, 0.00379965
13.5231, 0.00500427
13.5242, 0.00126822
13.5254, 0.00381793
13.5268, 0.00630735
13.5268, 0.00254485
13.5268, 0.00497782
13.5268, 0.00493243
13.5268, 0.00999074
13.5283, 0.00122267
13.5283, 0.00380312
13.5283, 0.00250897
13.5283, 0.00370491
13.5283, 0.00385925
13.5283, 0.00501765
13.5283, 0.00387859
13.5388, 0.00246854
13.5399, 0.00626156
13.5399, -0.00002941
13.5399, 0.00122961
13.5399, 0.00624427
13.5415, 0.00618888
13.5415, 0.00498145
13.5415, 0.00640126
13.5428, 0.00255361
13.5442, 0.00387611
13.5452, 0.00245094
13.5452, 0.00247301
13.5452, 0.00245275
13.5464, 0.00745154
13.5464, 0.00260635
13.5464, 0.00116290
13.5464, 0.00496658
13.5464, 0.00250715
13.5544, 0.00496658
13.5544, 0.00250352
13.5544, 0.00250632
13.5544, 0.00499393
13.5558, 0.00611764
13.5558, 0.00380130
13.5558, 0.00120226
13.5558, 0.00496476
13.5558, 0.00244482
13.5572, 0.00497352
13.5582, 0.00374525
13.5582, 0.00366879
13.5582, 0.00380494
13.5597, 0.00252196
13.5597, 0.00122863
13.5597, 0.00622401
13.5597, 0.00126739
13.5701, 0.00624064
13.5701, 0.00376451
13.5701, 0.00502196
13.5701, 0.00492358
13.5701, 0.00505421
13.5701, 0.00361258
13.5711, 0.00254931
13.5711, 0.00382669
13.5711, 0.00491664
13.5711, 0.00750147
13.5711, 0.00876844
13.5741, 0.00872628
13.5741, 0.00247897
13.5863, 0.00494036
13.5863, 0.00390314
13.5863, 0.00250186
13.5877, 0.00381551
13.5877, 0.00627395
13.5877, 0.00501402
13.5877, 0.00245260
13.5877, 0.00383395
13.5877, 0.00488929
13.5877, 0.00626701
13.5897, 0.00112166
13.5897, 0.00129352
13.5907, 0.00616516
13.5907, 0.00510620
13.5907, 0.00121367
13.6022, 0.00381545
13.6022, 0.00245540
13.6033, 0.00494301
13.6043, 0.00491301
13.6043, 0.00252906
13.6068, 0.00492012
13.6068, 0.00518084
13.6068, 0.00248342
13.6082, -0.00127543
13.6082, 0.00500087
13.6082, 0.00501122
13.6082, 0.00375137
13.6082, 0.00255543
13.6082, 0.00506827
13.6082, 0.00120672
13.6099, 0.00500352
13.6099, 0.00385949
13.6168, 0.00377577
13.6168, 0.00626701
13.6180, 0.00372070
13.6180, 0.00613531
13.6180, 0.00245192
13.6180, 0.00766466
13.6180, 0.00120672
13.6180, 0.00504122
13.6180, 0.00494104
13.6199, 0.00750314
13.6199, 0.00495600
13.6199, 0.00133758
13.6210, 0.00492343
13.6210, 0.00631876
13.6210, 0.00374344
13.6210, 0.00753132
13.6225, 0.00374442
13.6225, 0.00626602
13.6319, 0.00247549
13.6324, 0.00001094
13.6324, 0.00242820
13.6347, 0.00129096
13.6357, 0.00254915
13.6357, 0.00613185
13.6357, -0.00000410
13.6357, -0.00001361
13.6357, 0.00505784
13.6357, 0.00373814
13.6357, 0.00380494
13.6370, 0.00505882
13.6370, 0.00250897
13.6370, 0.00375303
13.6482, 0.00259404
13.6482, 0.00756115
13.6497, 0.00500692
13.6497, 0.00883605
13.6497, 0.00242986
13.6497, 0.00367408
13.6497, 0.00384611
13.6497, 0.00241762
13.6497, 0.00376882
13.6512, 0.00376277
13.6512, 0.00003814
13.6512, 0.00369070
13.6518, 0.00386032
13.6637, 0.00377857
13.6637, 0.00250534
13.6647, 0.00372500
13.6647, 0.00506479
13.6647, 0.00629073
13.6662, 0.00118134
13.6662, 0.00131038
13.6662, 0.00368391
13.6662, 0.00506479
13.6673, 0.00259214
13.6673, 0.00382767
13.6673, 0.00250715
13.6673, 0.00253964
13.6691, 0.00507107
13.6691, 0.00370226
13.6798, 0.00252989
13.6808, 0.00503758
13.6808, 0.00142000
13.6808, 0.00243598
13.6808, 0.00375220
13.6808, -0.00008479
13.6822, 0.00737425
13.6822, 0.00379088
13.6836, 0.00001359
13.6836, 0.00377493
13.6851, 0.00373211
13.6851, 0.00250451
13.6851, -0.00013405
13.6851, 0.00125318
13.6851, 0.00371972
13.6851, 0.00375583
13.6874, 0.00753478
13.6874, 0.00129981
13.6957, 0.00626617
13.6957, 0.00129013
13.6957, 0.00494021
13.6957, 0.00378030
13.6957, 0.00250632
13.6957, 0.00241845
13.6957, 0.00741202
13.6957, 0.00508421
13.6957, 0.00872461
13.6957, 0.00486292
13.6957, 0.00502444
13.6957, 0.00128318
13.6970, 0.00618525
13.6970, 0.00123756
13.6970, 0.00622666
13.6983, 0.00252211
13.6983, 0.00373128
13.6983, 0.00631429
13.7119, 0.00495079
13.7119, 0.00630213
13.7132, 0.00374790
13.7132, 0.00249053
13.7132, 0.00250269
13.7146, 0.00495525
13.7156, 0.00130592
13.7156, 0.00501833
13.7166, 0.00246756
13.7166, 0.00504122
13.7166, 0.00381891
13.7265, 0.00372168
13.7265, 0.00612474
13.7265, 0.00496393
13.7277, 0.00376179
13.7277, 0.00124102
13.7277, 0.00244482
13.7277, 0.00381891
13.7277, 0.00112777
13.7277, 0.00747510
13.7277, 0.00133857
13.7289, 0.00880637
13.7289, 0.00129013
13.7299, 0.00376897
13.7299, 0.00498410
13.7299, 0.00258709
13.7299, 0.00507900
13.7309, 0.00506395
13.7309, 0.00371790
13.7416, 0.00255989
13.7421, -0.00000667
13.7421, 0.00505444
13.7436, 0.00496741
13.7436, 0.00630735
13.7446, 0.00375220
13.7446, 0.00627403
13.7446, 0.00128318
13.7459, 0.00509925
13.7459, 0.00251243
13.7459, 0.00375997
13.7459, 0.00386900
13.7459, 0.00375023
13.7459, 0.00245094
13.7459, 0.00241771
13.7575, 0.00502030
13.7585, 0.00125681
13.7585, 0.00499113
13.7585, 0.00370045
13.7585, 0.00242027
13.7600, 0.00245540
13.7600, 0.00252906
13.7600, 0.00247549
13.7611, 0.00128318
13.7611, 0.00491664
13.7623, 0.00626006
13.7623, 0.00502807
13.7623, 0.00386991
13.7637, 0.00260801
13.7637, 0.00372946
13.7738, 0.00377162
13.7747, 0.00505784
13.7747, 0.00501038
13.7747, 0.00501485
13.7747, 0.00120672
13.7747, 0.00382156
13.7761, -0.00001180
13.7761, 0.00256352
13.7761, 0.00251607
13.7761, 0.00379617
13.7761, 0.00495442
13.7761, 0.00371707
13.7774, 0.00256684
13.7774, 0.00251955
13.7774, 0.00883703
13.7774, 0.00247021
13.7789, 0.00625121
13.7899, 0.00006880
13.7899, 0.00125946
13.7899, 0.00375658
13.7899, 0.00502807
13.7911, 0.00135139
13.7911, 0.00135767
13.7919, 0.00507900
13.7919, 0.00872196
13.7919, 0.00745848
13.7933, 0.00258692
13.7933, 0.00249574
13.7933, 0.00604571
13.7946, 0.00128583
13.7958, 0.00501667
13.7958, 0.00125169
13.8058, 0.00618360
13.8058, 0.00260023
13.8079, 0.00129013
13.8087, 0.00368640
13.8087, 0.00505263
13.8087, 0.00376799
13.8087, 0.00125401
13.8087, 0.00252476
13.8097, 0.00377940
13.8097, 0.00365399
13.8097, 0.00497799
13.8097, 0.00126822
13.8097, 0.00507205
13.8097, 0.00374442
13.8107, 0.00505874
13.8107, 0.00000814
13.8107, 0.00501205
13.8210, 0.00263173
13.8210, 0.00381271
13.8210, 0.00006368
13.8234, 0.00254410
13.8234, 0.00384859
13.8234, 0.00750940
13.8249, 0.00381891
13.8249, 0.00623980
13.8255, 0.00118837
13.8255, 0.00113852
13.8255, 0.00502807
13.8255, 0.00499030
13.8255, 0.00380130
13.8279, 0.00257998
13.8279, 0.00880190
13.8279, 0.00757959
13.8361, 0.00510620
13.8361, 0.00619741
13.8361, 0.00386115
13.8361, 0.00504470
13.8361, -0.00126229
13.8361, 0.00375220
13.8374, 0.00257387
13.8374, 0.00504816
13.8374, 0.00630305
13.8374, 0.00494995
13.8374, 0.00880175
13.8374, 0.00382949
13.8374, 0.00000647
13.8374, 0.00247814
13.8374, 0.00255361
13.8388, 0.00878942
13.8388, 0.00628974
13.8513, 0.00370211
13.8513, 0.00387248
13.8524, 0.00633182
13.8524, 0.00504122
13.8524, 0.00120324
13.8547, 0.00128318
13.8547, 0.00373211
13.8557, 0.00131038
13.8557, 0.00374773
13.8557, 0.00753925
13.8557, 0.00614309
13.8674, 0.00626337
13.8684, 0.00492895
13.8684, 0.00500427
13.8684, 0.00496476
13.8684, 0.00249491
13.8684, 0.00494301
13.8698, 0.00376799
13.8698, 0.00618608
13.8698, 0.00502113
13.8711, 0.00758654
13.8711, 0.00636521
13.8711, 0.00246756
13.8711, 0.00623006
13.8711, 0.00245623
13.8733, 0.00133410
13.8743, 0.00128318
13.8743, 0.00249574
13.8834, 0.00500609
13.8849, 0.00360042
13.8849, 0.00491301
13.8849, 0.00510173
13.8859, -0.00239327
13.8870, 0.00376724
13.8870, 0.00131831
13.8870, 0.00493243
13.8885, 0.00500692
13.8885, 0.00630735
13.8885, 0.00638455
13.8885, 0.00370128
13.8885, 0.00123491
13.8885, 0.00513951
13.8885, 0.00377577
13.8885, 0.00247912
13.8885, 0.00501750
13.8885, 0.00750246
13.8988, 0.00363283
13.8988, 0.00639936
13.8988, -0.00135620
13.8997, 0.00625121
13.8997, 0.00254410
13.9007, 0.00130773
13.9007, 0.00116811
13.9007, 0.00252211
13.9007, 0.00363713
13.9007, 0.00378038
13.9007, 0.00360647
13.9031, 0.00744873
13.9031, 0.00760679
13.9031, 0.00494384
13.9052, 0.00504122
13.9147, 0.00374162
13.9147, 0.00633735
13.9147, 0.00489209
13.9147, 0.00496756
13.9147, 0.00504899
13.9147, 0.00504288
13.9147, 0.00257303
13.9147, 0.00371292
13.9147, 0.00506562
13.9147, 0.00373649
13.9147, 0.00125681
13.9147, 0.00636786
13.9147, 0.00374344
13.9147, 0.00500692
13.9147, 0.00122946
13.9147, 0.00631793
13.9311, 0.00373468
13.9311, 0.00504205
13.9311, 0.00362316
13.9311, 0.00385949
13.9311, 0.00500534
13.9311, 0.00629421
13.9311, 0.00622931
13.9311, 0.00248880
13.9311, 0.00375583
13.9311, 0.00004508
13.9482, 0.00628726
13.9482, 0.00752602
13.9497, 0.00252641
13.9497, 0.00127004
13.9497, 0.00249491
13.9497, 0.00496062
13.9497, 0.00375220
13.9512, 0.00385669
13.9512, 0.00125681
13.9512, 0.00486209
13.9512, 0.00250534
13.9512, 0.00379073
13.9512, -0.00000757
13.9512, 0.00507107
13.9512, 0.00363200
13.9512, 0.00384611
13.9637, 0.00379799
13.9637, 0.00503395
13.9637, 0.00380494
13.9649, 0.00631331
13.9649, 0.00496658
13.9657, 0.00117869
13.9657, 0.00508421
13.9657, 0.00387942
13.9657, 0.00875354
13.9684, 0.00006368
13.9684, 0.00380923
13.9684, 0.00250269
13.9684, 0.00371019
13.9684, 0.00265115
13.9684, 0.00500171
13.9684, 0.00253617
13.9697, 0.00506842
13.9697, 0.00249491
13.9697, 0.00372136
13.9697, 0.00498502
13.9792, 0.00120589
13.9792, 0.00252658
13.9792, 0.00110918
13.9797, 0.00131468
13.9797, 0.00370920
13.9797, 0.00376882
13.9797, 0.00374442
13.9797, 0.00366531
13.9797, 0.00263007
13.9797, 0.00634513
13.9810, 0.00252906
13.9810, 0.00760158
13.9810, 0.00620286
13.9810, 0.00380032
13.9810, 0.00008376
13.9810, 0.00243598
13.9810, 0.00384429
13.9810, 0.00877818
13.9936, 0.00247466
13.9936, 0.00627478
13.9936, 0.00628611
13.9936, 0.00505528
13.9936, 0.00618442
13.9946, 0.00388223
13.9946, 0.00370128
13.9967, 0.00496476
13.9967, 0.00623617
13.9967, 0.00500436
13.9967, 0.00126459
13.9967, 0.00250617
14.0097, 0.00378914
14.0097, 0.00624064
14.0097, 0.00741361
14.0109, 0.00121284
14.0109, 0.00132072
14.0124, 0.00373211
14.0139, 0.00502807
14.0139, 0.00384006
14.0139, 0.00374427
14.0139, 0.00372583
14.0152, 0.00247912
14.0164, 0.00491416
14.0164, 0.00255278
14.0164, 0.00247897
14.0176, 0.00255641
14.0176, 0.00875429
14.0261, 0.00371012
14.0271, 0.00368987
14.0285, 0.00260718
14.0285, 0.00249574
14.0285, 0.00515199
14.0285, 0.00366713
14.0285, 0.00498055
14.0285, 0.00252989
14.0297, 0.00511571
14.0297, 0.00515712
14.0297, 0.00386032
14.0297, 0.00619418
14.0297, 0.00507703
14.0297, 0.00635026
14.0297, 0.00495517
14.0297, 0.00004425
14.0297, 0.00001177
14.0297, 0.00378303
14.0297, 0.00245275
14.0297, 0.00372401
14.0312, 0.00376617
14.0420, 0.00248162
14.0420, 0.00636521
14.0434, 0.00378724
14.0447, 0.00000814
14.0447, 0.00496741
14.0457, 0.00496839
14.0457, 0.00126739
14.0457, 0.00504916
14.0457, 0.00744179
14.0471, 0.00616252
14.0471, 0.00382585
14.0471, 0.00637662
14.0483, 0.00375220
14.0574, 0.00140603
14.0574, 0.00371525
14.0574, 0.00626701
14.0574, 0.00509562
14.0574, 0.00498750
14.0574, 0.00377162
14.0574, 0.00503775
14.0574, 0.00248591
14.0574, 0.00122713
14.0574, -0.00003304
14.0574, 0.00384891
14.0574, 0.00253269
14.0574, 0.00380577
14.0574, 0.00120226
14.0574, 0.00377857
14.0574, 0.00128318
14.0574, 0.00621360
14.0734, 0.00488929
14.0734, 0.00364258
14.0744, 0.00370045
14.0754, 0.00495162
14.0754, 0.00384528
14.0754, 0.00248607
14.0754, 0.00497799
14.0754, 0.00505528
14.0754, 0.00503064
14.0882, 0.00126376
14.0882, 0.00248094
14.0897, 0.00375485
14.0897, 0.00009335
14.0897, 0.00119275
14.0897, 0.00367324
14.0897, 0.00125764
14.0897, 0.00503758
14.0897, 0.00366102
14.0897, 0.00249574
14.0897, 0.00006797
14.0909, 0.00378643
14.0924, 0.00126739
14.0924, 0.00752519
14.0924, 0.00367491
14.0924, 0.00624064
14.0943, 0.00501833
14.0943, 0.00368375
14.1040, 0.00492358
14.1040, 0.00628363
14.1040, -0.00010950
14.1040, 0.00501485
14.1055, 0.00250269
14.1055, 0.00634513
14.1055, 0.00372401
14.1055, 0.00120672
14.1055, 0.00362399
14.1055, 0.00496938
14.1055, 0.00875876
14.1070, 0.00128318
14.1070, 0.00384090
14.1070, 0.00374427
14.1070, 0.00136742
14.1070, 0.00494467
14.1070, 0.00240183
14.1070, 0.00131038
14.1070, 0.00252906
14.1198, 0.00252295
14.1198, 0.00623006
14.1209, 0.00750230
14.1209, 0.00240448
14.1209, 0.00629421
14.1209, 0.00624940
14.1209, 0.00498055
14.1209, 0.00499113
14.1209, 0.00620551
14.1209, 0.00496658
14.1233, 0.00377064
14.1247, 0.00385306
14.1355, 0.00246938
14.1355, 0.00504553
14.1355, 0.00255444
14.1355, 0.00247549
14.1365, 0.00244482
14.1365, 0.00377940
14.1365, 0.00371805
14.1380, 0.00743476
14.1380, 0.00247912
14.1380, -0.00125436
14.1380, 0.00375402
14.1380, 0.00123673
14.1380, 0.00625974
14.1380, 0.00618277
14.1380, 0.00259231
14.1380, 0.00382171
14.1380, 0.00372765
14.1392, 0.00753297
14.1509, -0.00000584
14.1509, 0.00624064
14.1509, 0.00500171
14.1524, 0.00371525
14.1524, 0.00129459
14.1524, 0.00375485
14.1537, 0.00499476
14.1550, -0.00002857
14.1550, -0.00114987
14.1550, 0.00380395
14.1550, 0.00124987
14.1550, 0.00248326
14.1550, 0.00126045
14.1562, 0.00364771
14.1562, 0.00500171
14.1664, 0.00379436
14.1664, -0.00010759
14.1675, 0.00123226
14.1675, 0.00251154
14.1675, 0.00126459
14.1675, 0.00382519
14.1675, 0.00500087
14.1675, 0.00497104
14.1687, 0.00255278
14.1687, 0.00141041
14.1687, 0.00495600
14.1699, 0.00371790
14.1699, 0.00142611
14.1699, 0.00134105
14.1699, 0.00246598
14.1699, 0.00250715
14.1699, 0.00131733
14.1817, 0.00380577
14.1822, 0.00248690
14.1836, 0.00376799
14.1836, 0.00746279
14.1846, 0.00369516
14.1846, 0.00364771
14.1856, 0.00253352
14.1856, 0.00123044
14.1856, 0.00363978
14.1856, 0.00624245
14.1856, 0.00121647
14.1856, 0.00124624
14.1856, -0.00119814
14.1871, 0.00246938
14.1981, 0.00249053
14.1981, 0.00123309
14.1981, 0.00628792
14.1981, 0.00135064
14.1981, 0.00499128
14.1981, 0.00364159
14.1981, 0.00493756
14.1981, 0.00249938
14.1981, 0.00247202
14.1981, 0.00124019
14.1998, 0.00253964
14.2008, 0.00636158
14.2008, 0.00491301
14.2008, 0.00381378
14.2023, 0.00375831
14.2023, 0.00380940
14.2143, 0.00379254
14.2143, 0.00380395
14.2143, 0.00128318
14.2156, 0.00384611
14.2156, 0.00372485
14.2156, 0.00384090
14.2156, 0.00368987
14.2156, 0.00634430
14.2156, 0.00374608
14.2156, 0.00255989
14.2156, 0.00499807
14.2156, 0.00642936
